users_id,date,cds,amt
3049,1997-11-19,3,42.47
3049,1997-12-23,3,37.97
3049,1998-01-07,2,25.98
3049,1998-01-09,3,37.97
3049,1998-01-19,2,26.98
3049,1998-01-26,4,25.96
3049,1998-01-26,1,15.49
3049,1998-01-30,3,37.97
3049,1998-02-02,6,85.44
3049,1998-02-04,1,11.99
3049,1998-02-14,1,12.99
3049,1998-03-05,1,39.99
3049,1998-03-05,10,109.4
3049,1998-03-23,1,12.99
3049,1998-03-25,5,62.95
3049,1998-03-31,3,68.97
3049,1998-03-31,2,26.98
3049,1998-04-04,1,12.99
3049,1998-04-09,1,9.99
3049,1998-04-30,6,85.94
3049,1998-05-11,17,227.33
3049,1998-05-14,3,45.97
3049,1998-05-14,1,16.49
3049,1998-05-20,3,38.97
3049,1998-05-24,1,12.99
3049,1998-05-24,1,8.38
3049,1998-06-02,3,38.97
3049,1998-06-02,5,69.95
3049,1998-06-02,1,12.99
3049,1998-06-05,7,101.93
3049,1998-06-18,1,13.99
3049,1998-06-18,1,13.99
3049,1998-06-23,1,12.99
3049,1998-06-23,1,13.99
3049,1998-06-25,1,12.99
3049,1998-06-29,1,13.99
3049,1998-06-29,1,13.99
3050,1997-01-13,1,13.97
3051,1997-01-13,5,65.45
3051,1997-01-22,5,91.27
3051,1997-03-14,4,41.7
3051,1997-03-30,3,39.71
3051,1997-04-07,1,11.77
3051,1997-04-15,2,26.74
3051,1997-05-02,3,36.53
3051,1997-05-15,1,4.79
3051,1997-05-27,2,27.94
3051,1997-06-14,2,13.58
3051,1997-06-14,1,13.97
3051,1997-07-27,4,53.48
3051,1997-08-05,2,27.94
3051,1997-09-16,3,42.47
3051,1997-11-18,4,49.96
3051,1997-12-12,5,63.95
3051,1998-01-11,4,52.46
3051,1998-02-05,2,27.98
3051,1998-04-06,5,68.45
3051,1998-05-09,3,24.97
3052,1997-01-14,2,29.33
3053,1997-01-13,1,23.99
3053,1997-12-26,2,42.48
3053,1998-01-25,2,25.87
3053,1998-03-01,2,47.98
3053,1998-03-03,2,22.1
3054,1997-03-19,4,56.65
3055,1997-01-13,1,16.76
3056,1997-01-13,1,15.96
3057,1997-01-13,1,13.97
3058,1997-01-13,1,38.77
3059,1997-01-13,1,13.97
3060,1997-01-13,1,14.79
3061,1997-01-13,1,11.99
3062,1997-01-13,1,37.3
3062,1997-02-16,3,42.55
3062,1997-04-09,1,14.79
3062,1997-05-18,1,14.79
3062,1997-12-05,3,42.47
3062,1998-01-29,2,25.98
3062,1998-03-06,1,39.99
3062,1998-03-19,1,15.49
3063,1997-01-13,1,13.97
3064,1997-03-11,4,135.12
3064,1997-04-03,4,133.61
3064,1997-04-10,5,77.04
3064,1997-04-11,4,52.67
3064,1997-05-31,2,33.12
3064,1997-07-06,2,24.5
3064,1997-07-10,3,71.02
3064,1997-07-10,3,97.62
3064,1997-09-08,6,116.05
3064,1997-10-31,1,12.25
3064,1998-02-06,1,12.99
3064,1998-02-08,1,9.99
3064,1998-02-14,1,12.99
3064,1998-02-14,1,7.49
3064,1998-02-14,1,19.49
3064,1998-02-14,1,12.99
3064,1998-03-08,1,12.99
3065,1997-01-13,3,38.5
3065,1997-01-15,1,6.77
3065,1997-01-24,4,49.28
3065,1997-02-19,2,21.74
3065,1997-03-07,3,36.31
3065,1997-03-07,2,27.34
3065,1997-04-17,2,28.34
3065,1997-05-13,3,35.91
3065,1997-06-06,2,27.93
3065,1997-06-10,2,26.94
3065,1997-07-28,2,24.54
3065,1997-07-28,1,53.49
3065,1997-07-28,2,28.13
3065,1997-10-02,1,53.49
3065,1997-10-05,2,24.54
3065,1997-10-10,2,25.98
3065,1997-10-28,1,14.99
3065,1997-11-06,3,39.97
3066,1997-01-13,4,60.47
3067,1997-01-13,1,14.99
3068,1997-01-13,3,66.52
3068,1997-01-29,1,8.97
3068,1997-07-01,2,25.74
3068,1997-07-03,1,11.77
3068,1997-07-20,1,21
3069,1997-01-13,2,28.93
3070,1997-01-13,13,381
3071,1997-01-14,3,64.97
3072,1997-01-13,2,32.74
3072,1997-02-18,1,28.77
3072,1997-05-11,2,25.74
3073,1997-01-13,1,20.99
3073,1998-02-18,1,11.49
3073,1998-04-10,1,12.58
3073,1998-04-28,5,68.45
3074,1997-02-21,1,11.77
3074,1997-05-01,1,11.77
3074,1997-05-04,3,46.11
3074,1997-05-07,1,11.77
3074,1997-06-07,2,14.55
3074,1997-08-16,1,15.36
3074,1997-12-11,2,28.98
3074,1998-02-14,1,11.49
3074,1998-02-28,2,27.98
3074,1998-06-30,1,14.99
3075,1997-01-13,2,23.49
3076,1997-01-13,1,18.36
3077,1997-01-13,6,86.78
3078,1997-01-14,5,82.64
3079,1997-01-13,1,13.97
3080,1997-01-13,2,28.93
3081,1997-01-13,1,11.77
3082,1997-01-13,1,15.96
3082,1997-01-18,1,14.37
3082,1997-02-16,2,26.13
3082,1997-02-20,1,16.36
3082,1998-01-08,1,12.99
3083,1997-01-13,2,27.73
3084,1997-01-13,3,41.91
3084,1998-01-12,6,70.94
3085,1997-01-13,1,13.97
3086,1997-01-13,3,39.97
3087,1997-01-13,1,14.37
3088,1997-02-15,3,37.91
3089,1997-01-20,2,29.92
3089,1997-01-27,2,29.98
3089,1997-02-11,2,29.98
3089,1998-02-13,1,12.99
3090,1997-01-13,1,7.98
3090,1997-02-10,1,24.99
3090,1997-02-17,1,19.99
3090,1997-03-10,1,29.99
3090,1997-03-11,1,19.99
3090,1997-03-14,2,22.13
3090,1997-10-13,1,14.99
3090,1997-10-21,1,13.99
3090,1997-10-27,1,12.99
3090,1997-11-07,1,24.49
3090,1997-11-13,1,14.49
3090,1997-11-19,1,6.49
3090,1997-11-24,1,14.49
3090,1998-03-26,2,39.48
3090,1998-04-17,1,32.99
3091,1997-01-13,3,66.11
3091,1997-03-26,2,37.73
3091,1997-05-20,3,45.68
3091,1997-07-03,3,46.28
3091,1997-08-01,3,52.09
3091,1997-10-15,3,38.97
3091,1998-03-10,3,45.4
3092,1997-01-13,4,55.32
3092,1997-03-17,2,31.92
3092,1998-01-09,8,110.42
3093,1997-01-13,4,47.88
3094,1997-01-13,1,13.97
3094,1997-06-26,1,6.79
3095,1997-01-13,2,28.13
3095,1997-01-23,1,16.36
3095,1997-03-14,2,28.13
3095,1997-03-28,2,30.72
3095,1997-08-04,1,11.97
3095,1997-11-21,4,61.96
3096,1997-01-13,1,16.76
3097,1997-01-13,3,33.53
3098,1997-01-13,1,13.97
3099,1997-01-13,4,59.66
3099,1997-05-22,10,151.98
3099,1997-05-28,4,48.28
3099,1997-05-29,5,62.04
3100,1997-01-13,1,29.99
3101,1997-01-13,7,90.78
3101,1997-01-31,8,109.74
3102,1997-01-13,1,17.76
3102,1997-02-09,2,28.73
3102,1997-08-20,1,15.76
3102,1997-08-31,1,14.37
3103,1997-01-13,2,24.74
3104,1997-01-13,1,12.77
3105,1997-01-13,1,14.96
3105,1997-02-26,1,13.97
3105,1997-06-12,3,45.28
3105,1997-06-12,3,45.28
3106,1997-01-13,3,33.38
3106,1997-02-03,2,36.67
3107,1997-01-13,1,13.97
3108,1997-01-17,3,46.28
3109,1997-01-13,6,85.61
3110,1997-01-13,1,13.97
3110,1997-02-10,4,50.08
3110,1997-03-25,4,58.26
3110,1997-07-21,9,125.89
3110,1997-11-06,2,28.48
3110,1997-11-24,6,149.44
3111,1997-01-13,1,19.99
3111,1997-06-24,1,11.77
3112,1997-01-13,3,40.11
3113,1997-01-13,1,15.36
3114,1997-01-15,3,41.35
3114,1997-04-29,4,64.69
3114,1997-06-17,3,39.71
3114,1997-09-23,3,45.47
3114,1997-12-22,4,63.96
3115,1997-02-03,1,17.96
3115,1997-03-18,1,17.9
3115,1997-05-06,1,17.9
3115,1997-07-09,1,17.9
3116,1997-01-13,4,50.27
3117,1997-01-13,1,11.77
3117,1997-01-14,1,14.96
3117,1997-02-02,1,20.97
3117,1997-04-07,5,69.61
3117,1997-05-09,2,30.92
3118,1997-01-13,2,45.4
3118,1997-02-25,1,17.3
3118,1997-03-03,1,22.7
3118,1997-04-27,1,22.7
3118,1997-07-16,2,28.76
3118,1997-11-11,1,14.49
3119,1997-01-13,3,152.97
3119,1997-01-18,2,44.98
3119,1997-01-20,1,14.99
3120,1997-01-13,2,41.56
3120,1997-11-10,3,40.97
3121,1997-01-13,2,23.54
3121,1997-02-27,3,37.9
3121,1997-03-05,1,11.77
3121,1997-06-24,1,11.77
3122,1997-01-13,1,22.99
3123,1997-01-13,1,8.77
3124,1997-01-13,2,46.36
3124,1997-04-15,2,36.78
3124,1997-05-14,2,15.55
3124,1997-11-21,2,21.98
3124,1997-12-01,2,40.48
3124,1998-03-03,1,11.88
3125,1997-01-13,6,87.2
3125,1997-01-17,7,112.34
3125,1997-01-26,2,28.74
3125,1997-02-06,7,94.39
3125,1997-06-11,5,68.63
3125,1997-06-11,5,70.05
3126,1997-01-13,3,43.7
3127,1997-01-16,2,26.46
3127,1997-02-04,1,12.49
3127,1997-08-20,2,19.04
3127,1997-09-24,2,18.98
3127,1998-02-04,3,41.97
3127,1998-04-07,1,11.49
3127,1998-06-04,1,5.99
3128,1997-01-13,5,90.83
3128,1997-02-11,8,116.96
3128,1997-02-13,2,28.35
3128,1997-02-21,4,49.81
3128,1997-03-23,2,39.73
3128,1997-03-27,5,77.39
3128,1997-05-15,7,183.6
3129,1997-01-13,3,53.03
3130,1997-01-13,2,33.74
3130,1997-07-13,3,40.9
3130,1997-09-16,1,11.49
3130,1997-11-17,1,17.49
3131,1997-01-13,1,11.77
3131,1997-11-20,1,9.49
3132,1997-01-13,2,41.13
3133,1997-01-13,3,35.97
3133,1997-02-24,1,4.79
3133,1997-03-08,1,13.97
3133,1997-07-18,2,13.58
3133,1997-08-15,2,13.58
3133,1997-11-09,3,36.97
3134,1997-01-13,1,0
3135,1997-01-13,1,11.99
3136,1997-01-13,2,23.14
3137,1997-01-13,1,15.36
3138,1997-01-17,1,13.97
3138,1997-04-09,9,176.45
3138,1997-10-31,4,40.46
3138,1998-05-07,8,125.92
3139,1997-02-13,7,97.37
3139,1997-09-30,12,160.38
3139,1998-01-16,7,99.93
3139,1998-02-13,5,66.37
3139,1998-02-27,8,114.31
3139,1998-04-06,9,108.45
3139,1998-06-17,9,127.8
3139,1998-06-29,5,67.45
3140,1997-01-13,2,26.14
3140,1997-01-29,3,40.11
3140,1997-04-04,3,44.29
3140,1997-07-02,2,23.74
3140,1997-07-23,2,26.14
3140,1997-08-24,1,12.77
3141,1997-01-14,1,19.99
3141,1997-01-21,2,24.26
3141,1997-01-28,1,14.96
3141,1997-02-26,2,21.74
3141,1997-10-13,1,12.99
3141,1998-04-09,1,12.99
3141,1998-05-20,1,15.49
3142,1997-01-13,3,40.51
3142,1997-10-10,7,83.93
3142,1997-11-14,1,27.99
3143,1997-01-13,7,94.56
3144,1997-01-13,2,23.95
3145,1997-01-13,2,28.53
3145,1997-02-17,1,14.37
3145,1998-03-10,2,21.98
3146,1997-02-10,2,27.34
3146,1997-05-20,3,32.93
3146,1998-02-17,5,55.95
3146,1998-04-03,3,53.47
3146,1998-06-18,3,35.63
3147,1997-01-16,4,46.51
3148,1997-01-13,5,53.29
3148,1997-03-10,3,37.51
3148,1997-12-15,4,27.96
3149,1997-01-13,1,14.99
3149,1997-01-14,2,59.14
3150,1997-02-13,1,16.7
3151,1997-02-04,3,47.62
3152,1997-01-13,1,11.77
3152,1997-01-13,1,19.99
3152,1997-06-25,1,13.77
3152,1997-07-15,2,29.16
3152,1997-07-25,2,28.93
3153,1997-01-13,1,14.9
3154,1997-01-14,3,32.52
3154,1997-03-06,3,31.31
3154,1997-08-29,3,47.11
3154,1998-04-05,2,20.98
3154,1998-04-08,1,9.49
3155,1997-01-13,1,12.49
3156,1997-01-13,1,12.49
3156,1998-03-19,2,30.48
3157,1997-01-13,2,179.98
3157,1997-03-05,2,30.33
3157,1997-08-19,1,19.55
3157,1997-08-22,2,52.03
3157,1997-10-15,1,17.49
3157,1997-10-19,1,8.99
3157,1997-10-19,1,19.49
3157,1998-01-15,1,12.49
3157,1998-02-24,2,36.48
3157,1998-03-27,2,38.98
3158,1997-01-13,2,30.72
3159,1997-01-13,3,44.69
3159,1997-08-01,4,63.91
3159,1997-08-05,2,30.92
3159,1997-09-02,1,14.96
3160,1997-01-13,3,22.56
3161,1997-01-13,1,14.37
3162,1997-01-13,3,33.74
3163,1997-01-13,1,44.3
3163,1997-01-17,1,36.99
3163,1997-03-13,1,15.99
3163,1997-09-23,2,59.98
3163,1997-09-24,1,11.99
3163,1997-09-24,1,12.99
3163,1997-09-25,2,46.98
3163,1997-10-27,1,13.99
3163,1997-10-27,1,13.99
3163,1997-11-24,2,24.98
3163,1998-01-06,1,11.99
3163,1998-03-04,1,22.49
3163,1998-03-04,2,25.16
3163,1998-03-09,1,22.49
3163,1998-03-25,1,12.99
3164,1997-01-13,3,33.51
3165,1997-01-13,1,41.9
3165,1998-01-18,1,28.49
3165,1998-03-19,1,14.49
3166,1997-01-13,1,13.97
3167,1997-01-13,8,105.54
3167,1997-08-25,5,66.22
3168,1997-01-13,1,15.36
3169,1997-01-13,4,72.67
3170,1997-01-13,1,13.99
3171,1997-01-13,2,26.94
3172,1997-01-13,1,26.77
3173,1997-02-11,3,46.68
3174,1997-01-19,1,17.9
3174,1997-02-01,1,13.97
3175,1997-01-16,1,25.77
3176,1997-01-13,3,42.31
3176,1997-11-02,5,61.45
3176,1998-04-13,5,66.04
3176,1998-05-31,11,281.19
3176,1998-05-31,6,281.94
3177,1997-01-13,1,12.97
3178,1997-01-13,1,15.99
3179,1997-01-13,1,4.79
3179,1997-01-24,1,13.97
3180,1997-01-13,1,19.3
3180,1997-12-24,1,18.99
3180,1997-12-27,1,18.99
3181,1997-01-13,1,13.97
3181,1997-12-04,2,22.48
3181,1998-04-09,3,37.94
3182,1997-01-13,5,69.22
3182,1997-02-10,4,58.68
3182,1997-09-18,5,71.45
3183,1997-01-13,1,15.36
3183,1997-01-16,2,20.75
3184,1997-01-13,5,73.04
3184,1997-05-23,5,67.24
3184,1997-07-22,2,39.98
3184,1997-07-29,2,38.74
3184,1998-01-26,4,67.94
3184,1998-02-24,3,38.47
3184,1998-05-06,2,26.87
3184,1998-06-05,1,24.49
3185,1997-01-13,1,14.37
3185,1997-01-21,1,11.77
3186,1997-01-13,2,30.92
3187,1997-01-13,1,13.97
3187,1997-03-19,1,12.97
3187,1997-03-19,1,11.77
3188,1997-01-13,2,18.56
3189,1997-01-13,1,17.3
3189,1997-01-19,1,14.37
3189,1997-12-16,4,61.46
3190,1997-01-13,3,33.51
3190,1997-01-15,4,49.68
3191,1997-01-13,1,9.77
3191,1997-02-17,6,81.94
3191,1997-02-26,1,15.36
3191,1998-02-16,2,49.48
3191,1998-04-23,2,32.68
3192,1997-01-13,1,13.97
3192,1997-04-13,3,44.69
3192,1997-07-01,1,22.44
3192,1998-01-02,3,35.97
3193,1997-01-13,2,26.73
3193,1997-04-20,2,28.93
3193,1998-06-04,4,45.85
3194,1997-02-19,1,19.99
3194,1997-03-10,1,19.99
3195,1997-01-13,1,15.76
3195,1997-03-11,2,30.92
3195,1997-04-29,3,32.51
3195,1997-05-27,2,31.74
3195,1997-06-06,1,14.99
3195,1997-06-13,3,35.51
3195,1997-06-30,3,44.69
3195,1997-08-11,3,40.5
3195,1997-09-11,5,88.95
3195,1997-09-23,4,94.96
3195,1997-10-13,5,72.45
3195,1997-12-12,2,53.98
3195,1998-01-07,2,27.48
3195,1998-01-12,2,28.98
3195,1998-01-21,5,62.45
3195,1998-01-26,2,58.98
3195,1998-02-02,6,56.94
3195,1998-02-17,1,12.99
3195,1998-03-16,4,52.47
3195,1998-04-14,6,70.11
3195,1998-04-20,1,14.99
3195,1998-04-27,4,52.49
3195,1998-05-07,6,84.94
3195,1998-05-21,3,61.66
3195,1998-06-04,3,57.56
3195,1998-06-30,4,49.46
3196,1997-01-13,6,88.38
3197,1997-03-17,1,54.97
3197,1997-10-06,3,39.47
3198,1997-01-13,2,23.96
3198,1997-02-07,1,12.77
3198,1997-07-22,2,109.98
3198,1997-08-10,1,59.99
3198,1997-08-21,3,179.97
3198,1997-08-22,2,119.98
3198,1997-09-03,1,59.99
3198,1997-10-19,1,59.49
3198,1997-10-22,1,59.49
3198,1998-02-24,2,98.98
3198,1998-04-20,1,59.49
3198,1998-04-24,3,48.47
3199,1997-01-13,2,29.73
3200,1997-01-13,2,23.54
3201,1997-01-13,1,17.7
3202,1997-01-13,1,6.79
3203,1997-01-13,5,68.64
3203,1998-05-03,3,29.75
3203,1998-06-15,5,74.01
3204,1997-01-13,5,81.95
3204,1997-02-10,2,49.98
3204,1997-05-13,1,22.44
3205,1997-01-13,2,27.13
3205,1997-02-24,2,23.54
3205,1997-09-02,1,16.36
3205,1997-09-02,1,8.77
3205,1997-11-03,1,11.49
3205,1997-11-16,1,11.49
3205,1997-11-16,1,13.99
3205,1998-02-25,2,25.91
3206,1997-01-13,4,66.28
3206,1997-01-22,5,62.28
3206,1997-03-15,3,39.1
3206,1997-04-15,4,50.87
3206,1998-01-24,7,102.93
3206,1998-02-27,9,71.69
3206,1998-03-06,8,80.59
3206,1998-03-23,5,64.95
3206,1998-05-03,6,89.03
3206,1998-05-19,4,39.74
3206,1998-05-30,4,52.96
3206,1998-06-26,5,44.95
3207,1997-01-13,2,49.98
3208,1997-01-13,1,10.77
3209,1997-01-27,1,27.99
3210,1997-01-17,1,11.77
3210,1998-04-19,1,8.47
3211,1997-01-13,2,51.78
3211,1997-02-13,3,35.51
3211,1997-10-15,1,12.99
3211,1997-11-16,1,8.99
3211,1998-03-08,3,39.97
3212,1997-01-13,1,14.79
3213,1997-01-13,1,44.99
3213,1997-01-22,3,64.75
3213,1997-02-07,5,53.05
3213,1997-02-21,4,46.5
3213,1997-03-03,5,57.44
3213,1997-03-16,6,71.04
3214,1997-01-13,7,110.58
3214,1997-02-07,1,15.36
3214,1997-02-08,3,55.89
3214,1997-04-08,5,103.66
3214,1997-06-08,3,89.97
3215,1997-01-13,1,19.77
3216,1997-01-13,1,14.37
3216,1997-11-01,1,12.99
3216,1997-11-18,1,12.99
3217,1997-01-13,1,13.77
3217,1997-01-26,1,15.76
3218,1997-01-15,3,29.91
3219,1997-01-14,8,126.9
3220,1997-01-16,1,35.37
3220,1997-02-21,1,9.97
3221,1997-01-13,1,13.97
3222,1997-01-13,2,28.74
3223,1997-01-13,1,22.7
3224,1997-01-13,1,13.97
3225,1997-01-13,1,10.7
3225,1997-02-07,4,51.48
3225,1998-04-24,3,29.97
3226,1997-01-13,2,76.2
3226,1997-03-16,2,20.54
3227,1997-01-13,1,29.99
3227,1997-03-17,2,23.56
3228,1997-01-13,1,13.97
3229,1997-01-13,2,23.54
3229,1997-01-16,1,19.99
3229,1997-01-18,1,13.97
3229,1997-01-22,3,43.13
3229,1997-02-08,3,59.97
3229,1997-02-13,2,29.98
3229,1997-02-16,1,11.77
3229,1997-02-28,1,14.99
3229,1997-03-05,4,61.08
3229,1997-03-11,2,32.32
3229,1997-03-18,1,15.96
3229,1997-06-18,1,9.77
3229,1998-05-12,2,38.98
3229,1998-05-14,2,14.98
3229,1998-05-23,2,33.98
3230,1997-01-13,5,162.71
3230,1997-02-16,9,167.61
3230,1997-02-23,1,18.7
3230,1997-07-04,4,86.06
3230,1997-07-16,9,121.71
3230,1997-11-15,4,87.96
3231,1997-01-13,1,13.97
3231,1997-01-19,1,17.3
3232,1997-01-13,2,39.98
3233,1997-01-15,2,44.98
3233,1997-03-30,1,20.99
3233,1997-05-13,1,8.77
3233,1997-05-19,3,93.85
3233,1997-08-02,1,9.97
3234,1997-01-13,1,38.77
3235,1997-01-13,5,62.45
3235,1997-02-10,1,12.49
3235,1997-03-28,1,12.49
3235,1997-05-01,1,26.99
3236,1997-01-17,5,73.03
3237,1997-01-13,1,22.77
3238,1997-01-13,1,15.36
3238,1997-01-18,1,18.99
3238,1997-10-23,2,44.48
3238,1998-03-01,2,42.48
3238,1998-03-01,1,59.49
3239,1997-01-13,1,11.77
3239,1997-04-27,1,11.77
3239,1997-08-11,2,26.73
3239,1998-01-29,1,36.49
3239,1998-06-08,1,11.49
3240,1997-01-13,1,20.99
3240,1997-04-06,1,24.99
3240,1997-06-10,1,13.97
3241,1997-01-13,1,12.97
3242,1997-01-13,1,20.99
3243,1997-01-13,1,14.96
3243,1997-01-13,1,13.97
3243,1997-01-16,1,13.97
3243,1997-02-19,1,14.96
3243,1997-02-22,1,14.99
3243,1997-03-06,2,29.98
3243,1997-03-12,1,22.99
3243,1997-04-11,1,14.96
3243,1997-05-24,1,15.96
3243,1997-08-13,2,29.73
3244,1997-01-13,1,11.97
3245,1997-01-13,1,46.37
3246,1997-01-13,1,14.79
3246,1997-06-16,1,14.96
3246,1997-09-12,1,12.99
3247,1997-01-13,2,19.28
3247,1997-02-26,2,40.48
3247,1997-03-19,3,18.37
3247,1997-03-23,4,23.16
3248,1997-01-13,4,59.31
3249,1997-01-13,1,11.77
3249,1997-02-07,1,20.97
3249,1998-01-25,3,38.75
3249,1998-03-21,1,12.99
3249,1998-05-28,2,23.76
3250,1997-01-13,4,59.16
3250,1997-01-26,6,84.27
3250,1998-05-31,2,22.98
3251,1997-01-13,2,25.34
3251,1997-02-15,1,11.77
3251,1997-02-16,2,22.74
3252,1997-01-13,1,10.77
3252,1997-01-14,1,16.99
3252,1997-05-03,1,14.96
3253,1997-01-13,2,42.96
3254,1997-01-13,1,15.36
3254,1997-06-25,1,14.96
3255,1997-01-19,2,26.14
3256,1997-01-13,1,18.76
3256,1998-01-02,8,63.92
3257,1997-01-13,1,13.77
3258,1997-01-13,1,14.37
3258,1997-12-30,1,13.99
3259,1997-01-13,2,39.98
3259,1997-10-01,4,43.96
3259,1997-12-11,2,32.98
3260,1997-01-13,4,71.44
3261,1997-02-16,3,46.33
3261,1997-05-11,1,35.28
3261,1997-07-27,3,36.33
3262,1997-01-13,1,12.77
3263,1997-01-13,3,39.24
3263,1997-04-15,1,19.7
3263,1997-04-17,1,19.99
3264,1997-01-13,6,89.4
3264,1997-01-20,4,63.47
3264,1997-01-25,4,96.94
3264,1997-02-09,5,110.47
3265,1997-03-01,1,11.77
3265,1997-04-03,1,14.96
3266,1997-01-13,2,27.93
3267,1997-01-13,1,29.99
3267,1997-01-20,1,12.97
3268,1997-01-30,1,16.99
3268,1997-04-07,1,11.77
3268,1997-04-14,1,11.77
3269,1997-01-14,1,11.77
3270,1997-01-14,1,14.37
3270,1998-04-15,2,30.98
3271,1997-01-14,1,10.99
3272,1997-01-14,1,26.99
3273,1997-01-26,1,11.77
3273,1997-02-20,3,43.89
3273,1997-12-29,1,14.49
3274,1997-01-17,7,71.44
3274,1997-02-11,8,104.13
3275,1997-01-14,1,12.49
3275,1997-03-18,1,16.36
3276,1997-03-08,1,14.96
3277,1997-01-14,6,194
3278,1997-01-14,2,24.98
3279,1997-01-14,2,25.74
3280,1997-01-14,2,17.54
3281,1997-01-16,2,31.52
3281,1997-02-13,4,58.66
3282,1997-01-14,1,13.99
3282,1997-09-26,1,12.99
3283,1997-01-14,2,38.73
3283,1997-04-19,3,37.4
3283,1997-04-19,2,70.98
3283,1997-06-03,1,10.77
3283,1997-08-17,2,30.92
3283,1997-08-31,1,11.77
3283,1997-10-12,1,12.99
3283,1997-12-13,2,22.98
3283,1998-03-25,1,11.49
3283,1998-03-27,2,17.98
3283,1998-04-02,1,14.42
3283,1998-05-11,9,90.41
3284,1997-01-14,1,16.36
3284,1997-06-16,2,26.73
3284,1997-06-24,1,14.96
3285,1997-02-02,5,64.24
3285,1997-02-11,5,83.81
3285,1997-04-03,7,101.41
3285,1997-04-07,7,88.59
3285,1997-07-09,3,39.71
3285,1997-07-21,5,67.65
3285,1997-08-19,5,91.43
3285,1998-01-04,6,85.44
3285,1998-06-14,6,83.72
3286,1997-01-15,1,6.79
3287,1997-01-14,2,38.13
3288,1997-02-08,1,12.77
3289,1997-01-14,2,40.29
3289,1997-04-21,1,38.99
3289,1997-05-14,2,80.42
3289,1997-08-01,1,13.97
3289,1997-12-11,2,31.48
3289,1998-01-27,3,99.47
3289,1998-06-15,2,44.98
3290,1997-03-04,2,13.58
3290,1997-09-26,2,12.98
3290,1997-11-25,1,14.49
3290,1998-03-06,1,12.58
3290,1998-03-29,1,32.49
3291,1997-01-14,1,14.37
3291,1997-01-14,1,14.99
3291,1997-02-07,1,9.77
3291,1997-02-25,2,28.95
3291,1997-07-01,2,24.96
3291,1997-11-02,2,75.48
3291,1997-12-07,3,64.97
3291,1998-01-17,1,19.49
3291,1998-05-10,1,16.99
3292,1997-01-14,2,23.54
3292,1997-01-29,3,40.51
3293,1997-01-14,5,68.32
3293,1997-01-21,1,11.77
3294,1997-01-14,1,14.37
3294,1997-01-14,2,29.16
3295,1997-01-26,1,15.36
3295,1997-02-03,1,15.36
3296,1997-01-14,1,11.77
3297,1997-01-14,4,51.08
3297,1997-01-21,4,56.06
3298,1997-01-14,3,69.97
3298,1997-02-22,1,12.77
3298,1997-06-24,2,26.49
3298,1997-09-12,1,20.99
3299,1997-01-14,1,5.99
3299,1997-09-25,2,31.48
3300,1997-01-14,5,93.06
3300,1997-06-24,1,14.37
3301,1997-01-14,1,15.36
3302,1997-01-14,2,35.76
3302,1997-04-29,1,11.77
3303,1997-01-14,3,44.14
3303,1997-07-01,2,24.14
3303,1997-10-23,5,58.95
3303,1997-11-06,5,57.45
3303,1997-11-30,3,41.97
3303,1998-04-13,3,39.47
3303,1998-04-25,3,36.47
3303,1998-06-05,1,13.99
3304,1997-01-14,6,85.17
3305,1997-01-14,1,14.96
3306,1997-01-14,1,15.36
3306,1997-11-23,2,12.98
3306,1998-03-18,1,12.99
3307,1997-01-14,1,15.36
3307,1997-02-25,1,34.99
3307,1997-07-01,2,32.89
3307,1997-07-10,2,30.72
3308,1997-01-14,1,11.77
3309,1997-01-14,2,28.74
3310,1997-01-14,1,13.77
3311,1997-01-14,1,15.36
3311,1997-05-19,3,69.84
3311,1998-06-13,2,23.76
3312,1997-01-14,1,23.99
3313,1997-01-14,6,87.41
3313,1997-03-15,6,89.97
3313,1998-01-18,4,127.46
3314,1997-01-14,3,36.31
3314,1997-01-20,2,29.33
3314,1997-02-25,4,58.66
3314,1997-04-16,2,25.13
3314,1997-05-19,3,42.31
3314,1997-07-14,3,46.08
3314,1997-08-21,1,15.36
3314,1997-11-18,2,26.98
3314,1997-11-20,1,26.99
3314,1997-11-20,3,37.97
3314,1997-12-03,3,37.97
3314,1997-12-08,6,86.94
3314,1997-12-09,6,66.44
3314,1997-12-30,1,12.99
3314,1998-03-16,14,178.84
3314,1998-04-08,3,50.97
3314,1998-05-26,1,14.42
3314,1998-05-27,2,42.98
3314,1998-05-30,2,10.98
3314,1998-06-07,4,58.46
3314,1998-06-13,1,12.99
3315,1997-01-14,2,27.35
3315,1997-02-25,3,42.93
3315,1997-03-25,3,41.52
3315,1997-04-21,3,44.29
3315,1997-04-29,4,45.09
3315,1997-08-25,3,43.13
3315,1997-10-20,2,25.48
3316,1997-01-14,2,74.95
3316,1997-11-13,4,52.96
3317,1997-01-14,3,39.9
3318,1997-01-14,1,14.37
3318,1997-02-07,1,14.37
3318,1998-03-21,1,11.49
3319,1997-01-14,2,57.98
3319,1997-10-23,1,18.99
3320,1997-01-14,1,14.96
3321,1997-01-14,1,14.9
3322,1997-01-15,3,57.51
3323,1997-01-14,1,11.77
3324,1997-01-22,1,11.77
3324,1997-02-18,1,15.96
3324,1997-06-24,1,15.36
3324,1997-09-29,2,22.98
3324,1997-10-04,1,13.99
3325,1997-01-14,6,70.62
3325,1997-10-26,2,26.48
3325,1997-12-08,3,44.47
3325,1998-01-15,2,20.98
